HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2022-12-05 18:00;2022-12-05 19:00;DK2;3105,889893;417,649994
2022-12-05 18:00;2022-12-05 19:00;NO2;2374,949951;319,359985
2022-12-05 18:00;2022-12-05 19:00;SE3;3105,889893;417,649994
2022-12-05 18:00;2022-12-05 19:00;SE4;3105,889893;417,649994
2022-12-05 18:00;2022-12-05 19:00;SYSTEM;2247,860107;302,269989
2022-12-05 17:00;2022-12-05 18:00;SE3;3143,889893;422,760010
2022-12-05 17:00;2022-12-05 18:00;SYSTEM;2356,879883;316,929993
2022-12-05 17:00;2022-12-05 18:00;DK2;3143,889893;422,760010
2022-12-05 17:00;2022-12-05 18:00;SE4;3143,889893;422,760010
2022-12-05 17:00;2022-12-05 18:00;DK1;3143,889893;422,760010
2022-12-05 17:00;2022-12-05 18:00;NO2;2922,649902;393,010010
2022-12-05 17:00;2022-12-05 18:00;DE;3221,149902;433,149994
2022-12-05 16:00;2022-12-05 17:00;DK1;3309,129883;444,980011
2022-12-05 16:00;2022-12-05 17:00;DE;3309,129883;444,980011
2022-12-05 16:00;2022-12-05 17:00;DK2;3309,129883;444,980011
2022-12-05 16:00;2022-12-05 17:00;NO2;2595,439941;349,010010
2022-12-05 16:00;2022-12-05 17:00;SE3;3309,129883;444,980011
2022-12-05 16:00;2022-12-05 17:00;SE4;3309,129883;444,980011
2022-12-05 16:00;2022-12-05 17:00;SYSTEM;2406,110107;323,549988
2022-12-05 15:00;2022-12-05 16:00;SE3;3126,340088;420,399994
2022-12-05 15:00;2022-12-05 16:00;SYSTEM;2468,870117;331,989990
2022-12-05 15:00;2022-12-05 16:00;DK2;3126,340088;420,399994
2022-12-05 15:00;2022-12-05 16:00;SE4;3126,340088;420,399994
2022-12-05 15:00;2022-12-05 16:00;DK1;3126,340088;420,399994
2022-12-05 15:00;2022-12-05 16:00;NO2;2375,020020;319,369995
2022-12-05 15:00;2022-12-05 16:00;DE;3203,159912;430,730011
2022-12-05 14:00;2022-12-05 15:00;DK1;3049,669922;410,089996
2022-12-05 14:00;2022-12-05 15:00;DE;3197,060059;429,910004
2022-12-05 14:00;2022-12-05 15:00;DK2;3049,669922;410,089996
2022-12-05 14:00;2022-12-05 15:00;NO2;2333,600098;313,799988
2022-12-05 14:00;2022-12-05 15:00;SE3;3049,669922;410,089996
2022-12-05 14:00;2022-12-05 15:00;SE4;3049,669922;410,089996
2022-12-05 14:00;2022-12-05 15:00;SYSTEM;2375,020020;319,369995
2022-12-05 13:00;2022-12-05 14:00;SE3;2498,169922;335,929993
2022-12-05 13:00;2022-12-05 14:00;SYSTEM;2369,219971;318,589996
2022-12-05 13:00;2022-12-05 14:00;DK2;2498,169922;335,929993
2022-12-05 13:00;2022-12-05 14:00;SE4;2498,169922;335,929993
2022-12-05 13:00;2022-12-05 14:00;DK1;2498,169922;335,929993
2022-12-05 13:00;2022-12-05 14:00;NO2;2425,739990;326,190002
2022-12-05 13:00;2022-12-05 14:00;DE;3074,729980;413,459991
2022-12-05 12:00;2022-12-05 13:00;DK1;2379,709961;320,000000
2022-12-05 12:00;2022-12-05 13:00;DE;2922,280029;392,959991
2022-12-05 12:00;2022-12-05 13:00;DK2;2379,709961;320,000000
2022-12-05 12:00;2022-12-05 13:00;NO2;2310,689941;310,720001
2022-12-05 12:00;2022-12-05 13:00;SE3;2379,709961;320,000000
2022-12-05 12:00;2022-12-05 13:00;SE4;2379,709961;320,000000
2022-12-05 12:00;2022-12-05 13:00;SYSTEM;2300,580078;309,359985
2022-12-05 11:00;2022-12-05 12:00;SE3;2407,219971;323,700012
2022-12-05 11:00;2022-12-05 12:00;SYSTEM;2275,520020;305,989990
2022-12-05 11:00;2022-12-05 12:00;DK2;2407,219971;323,700012
2022-12-05 11:00;2022-12-05 12:00;SE4;2407,219971;323,700012
2022-12-05 11:00;2022-12-05 12:00;DK1;2407,219971;323,700012
2022-12-05 11:00;2022-12-05 12:00;NO2;2337,389893;314,309998
2022-12-05 11:00;2022-12-05 12:00;DE;3011,149902;404,910004
2022-12-05 10:00;2022-12-05 11:00;DK1;2445,889893;328,899994
2022-12-05 10:00;2022-12-05 11:00;DE;3137,719971;421,929993
2022-12-05 10:00;2022-12-05 11:00;DK2;2445,889893;328,899994
2022-12-05 10:00;2022-12-05 11:00;NO2;2374,949951;319,359985
2022-12-05 10:00;2022-12-05 11:00;SE3;2445,889893;328,899994
2022-12-05 10:00;2022-12-05 11:00;SE4;2445,889893;328,899994
2022-12-05 10:00;2022-12-05 11:00;SYSTEM;2290,169922;307,959991
2022-12-05 09:00;2022-12-05 10:00;SE3;2327,870117;313,029999
2022-12-05 09:00;2022-12-05 10:00;SYSTEM;2253,580078;303,040009
2022-12-05 09:00;2022-12-05 10:00;DK2;2327,870117;313,029999
2022-12-05 09:00;2022-12-05 10:00;SE4;2327,870117;313,029999
2022-12-05 09:00;2022-12-05 10:00;DK1;2327,870117;313,029999
2022-12-05 09:00;2022-12-05 10:00;NO2;2260,350098;303,950012
2022-12-05 09:00;2022-12-05 10:00;DE;2972,030029;399,649994
2022-12-05 08:00;2022-12-05 09:00;DK1;2231,050049;300,010010
2022-12-05 08:00;2022-12-05 09:00;DE;2978,280029;400,489990
2022-12-05 08:00;2022-12-05 09:00;DK2;2231,050049;300,010010
2022-12-05 08:00;2022-12-05 09:00;NO2;2166,350098;291,309998
2022-12-05 08:00;2022-12-05 09:00;SE3;2231,050049;300,010010
2022-12-05 08:00;2022-12-05 09:00;SE4;2231,050049;300,010010
2022-12-05 08:00;2022-12-05 09:00;SYSTEM;2132,889893;286,809998
2022-12-05 07:00;2022-12-05 08:00;SE3;2146,350098;288,619995
2022-12-05 07:00;2022-12-05 08:00;SYSTEM;2120,760010;285,179993
2022-12-05 07:00;2022-12-05 08:00;DK2;2146,350098;288,619995
2022-12-05 07:00;2022-12-05 08:00;SE4;2146,350098;288,619995
2022-12-05 07:00;2022-12-05 08:00;DK1;2146,350098;288,619995
2022-12-05 07:00;2022-12-05 08:00;NO2;2084,100098;280,250000
2022-12-05 07:00;2022-12-05 08:00;DE;3021,709961;406,329987
2022-12-05 06:00;2022-12-05 07:00;DK1;2209,179932;297,070007
2022-12-05 06:00;2022-12-05 07:00;DE;2744,020020;368,989990
2022-12-05 06:00;2022-12-05 07:00;DK2;2209,179932;297,070007
2022-12-05 06:00;2022-12-05 07:00;NO2;2079,040039;279,570007
2022-12-05 06:00;2022-12-05 07:00;SE3;2209,179932;297,070007
2022-12-05 06:00;2022-12-05 07:00;SE4;2209,179932;297,070007
2022-12-05 06:00;2022-12-05 07:00;SYSTEM;2131,919922;286,679993
2022-12-05 05:00;2022-12-05 06:00;SE3;1960,880005;263,679993
2022-12-05 05:00;2022-12-05 06:00;SYSTEM;1927,489990;259,190002
2022-12-05 05:00;2022-12-05 06:00;DK2;1960,880005;263,679993
2022-12-05 05:00;2022-12-05 06:00;SE4;1960,880005;263,679993
2022-12-05 05:00;2022-12-05 06:00;DK1;1960,880005;263,679993
2022-12-05 05:00;2022-12-05 06:00;NO2;1960,880005;263,679993
2022-12-05 05:00;2022-12-05 06:00;DE;2171,479980;292,000000
2022-12-05 04:00;2022-12-05 05:00;DK1;1863,680054;250,610001
2022-12-05 04:00;2022-12-05 05:00;DE;1863,680054;250,610001
2022-12-05 04:00;2022-12-05 05:00;DK2;1817,349976;244,380005
2022-12-05 04:00;2022-12-05 05:00;NO2;1817,349976;244,380005
2022-12-05 04:00;2022-12-05 05:00;SE3;1817,349976;244,380005
2022-12-05 04:00;2022-12-05 05:00;SE4;1817,349976;244,380005
2022-12-05 04:00;2022-12-05 05:00;SYSTEM;1759,869995;236,649994
2022-12-05 03:00;2022-12-05 04:00;SE3;1217,069946;163,660004
2022-12-05 03:00;2022-12-05 04:00;SYSTEM;1240,569946;166,820007
2022-12-05 03:00;2022-12-05 04:00;DK2;1217,069946;163,660004
2022-12-05 03:00;2022-12-05 04:00;SE4;1217,069946;163,660004
2022-12-05 03:00;2022-12-05 04:00;DK1;1217,069946;163,660004
2022-12-05 03:00;2022-12-05 04:00;NO2;1361,939941;183,139999
2022-12-05 03:00;2022-12-05 04:00;DE;1217,069946;163,660004
2022-12-05 02:00;2022-12-05 03:00;DK1;1351,079956;181,679993
2022-12-05 02:00;2022-12-05 03:00;DE;1351,079956;181,679993
2022-12-05 02:00;2022-12-05 03:00;DK2;1318,650024;177,320007
2022-12-05 02:00;2022-12-05 03:00;NO2;1394,280029;187,490005
2022-12-05 02:00;2022-12-05 03:00;SE3;1318,650024;177,320007
2022-12-05 02:00;2022-12-05 03:00;SE4;1318,650024;177,320007
2022-12-05 02:00;2022-12-05 03:00;SYSTEM;1297,010010;174,410004
2022-12-05 01:00;2022-12-05 02:00;SE3;1338,510010;179,990005
2022-12-05 01:00;2022-12-05 02:00;SYSTEM;1318,650024;177,320007
2022-12-05 01:00;2022-12-05 02:00;DK2;1338,510010;179,990005
2022-12-05 01:00;2022-12-05 02:00;SE4;1338,510010;179,990005
2022-12-05 01:00;2022-12-05 02:00;DK1;1362,530029;183,220001
2022-12-05 01:00;2022-12-05 02:00;NO2;1403,209961;188,690002
2022-12-05 01:00;2022-12-05 02:00;DE;1362,530029;183,220001
2022-12-05 00:00;2022-12-05 01:00;DK1;1456,750000;195,889999
2022-12-05 00:00;2022-12-05 01:00;DE;1456,750000;195,889999
2022-12-05 00:00;2022-12-05 01:00;DK2;1421,800049;191,190002
2022-12-05 00:00;2022-12-05 01:00;NO2;1500,260010;201,740005
2022-12-05 00:00;2022-12-05 01:00;SE3;1421,800049;191,190002
2022-12-05 00:00;2022-12-05 01:00;SE4;1421,800049;191,190002
2022-12-05 00:00;2022-12-05 01:00;SYSTEM;1426,189941;191,779999
2022-12-04 23:00;2022-12-05 00:00;SE3;1525,689941;205,160004
2022-12-04 23:00;2022-12-05 00:00;SYSTEM;1507,020020;202,649994
2022-12-04 23:00;2022-12-05 00:00;DK2;1525,689941;205,160004
2022-12-04 23:00;2022-12-05 00:00;SE4;1525,689941;205,160004
2022-12-04 23:00;2022-12-05 00:00;DK1;1525,689941;205,160004
2022-12-04 23:00;2022-12-05 00:00;NO2;1574,469971;211,720001
2022-12-04 23:00;2022-12-05 00:00;DE;1525,689941;205,160004
2022-12-04 22:00;2022-12-04 23:00;DK1;1785,890015;240,149994
2022-12-04 22:00;2022-12-04 23:00;DE;1808,349976;243,169998
2022-12-04 22:00;2022-12-04 23:00;DK2;1785,890015;240,149994
2022-12-04 22:00;2022-12-04 23:00;NO2;1785,890015;240,149994
2022-12-04 22:00;2022-12-04 23:00;SE3;1785,890015;240,149994
2022-12-04 22:00;2022-12-04 23:00;SE4;1785,890015;240,149994
2022-12-04 22:00;2022-12-04 23:00;SYSTEM;1758,829956;236,509995
2022-12-04 21:00;2022-12-04 22:00;SE3;1916,030029;257,649994
2022-12-04 21:00;2022-12-04 22:00;SYSTEM;1877,660034;252,490005
2022-12-04 21:00;2022-12-04 22:00;DK2;1916,030029;257,649994
2022-12-04 21:00;2022-12-04 22:00;SE4;1916,030029;257,649994
2022-12-04 21:00;2022-12-04 22:00;DK1;1916,030029;257,649994
2022-12-04 21:00;2022-12-04 22:00;NO2;1916,030029;257,649994
2022-12-04 21:00;2022-12-04 22:00;DE;1977,390015;265,899994
2022-12-04 20:00;2022-12-04 21:00;DK1;2007,579956;269,959991
2022-12-04 20:00;2022-12-04 21:00;DE;2076,290039;279,200012
2022-12-04 20:00;2022-12-04 21:00;DK2;2007,579956;269,959991
2022-12-04 20:00;2022-12-04 21:00;NO2;2007,579956;269,959991
2022-12-04 20:00;2022-12-04 21:00;SE3;2007,579956;269,959991
2022-12-04 20:00;2022-12-04 21:00;SE4;2007,579956;269,959991
2022-12-04 20:00;2022-12-04 21:00;SYSTEM;2017,400024;271,279999
2022-12-04 19:00;2022-12-04 20:00;SE3;1941,469971;261,070007
2022-12-04 19:00;2022-12-04 20:00;SYSTEM;1942,959961;261,269989
2022-12-04 19:00;2022-12-04 20:00;DK2;1941,469971;261,070007
2022-12-04 19:00;2022-12-04 20:00;SE4;1941,469971;261,070007
2022-12-04 19:00;2022-12-04 20:00;DK1;1941,469971;261,070007
2022-12-04 19:00;2022-12-04 20:00;NO2;1941,469971;261,070007
2022-12-04 19:00;2022-12-04 20:00;DE;1945,630005;261,630005
2022-12-04 18:00;2022-12-04 19:00;DK1;2176,239990;292,640015
2022-12-04 18:00;2022-12-04 19:00;DE;2245,850098;302,000000
2022-12-04 18:00;2022-12-04 19:00;DK2;2176,239990;292,640015
2022-12-04 18:00;2022-12-04 19:00;NO2;2176,239990;292,640015
2022-12-04 18:00;2022-12-04 19:00;SE3;2176,239990;292,640015
2022-12-04 18:00;2022-12-04 19:00;SE4;2176,239990;292,640015
2022-12-04 18:00;2022-12-04 19:00;SYSTEM;2169,399902;291,720001
2022-12-04 17:00;2022-12-04 18:00;SE3;2196,840088;295,410004
2022-12-04 17:00;2022-12-04 18:00;SYSTEM;2218,330078;298,299988
2022-12-04 17:00;2022-12-04 18:00;DK2;2196,840088;295,410004
2022-12-04 17:00;2022-12-04 18:00;SE4;2196,840088;295,410004
2022-12-04 17:00;2022-12-04 18:00;DK1;2196,840088;295,410004
2022-12-04 17:00;2022-12-04 18:00;NO2;2196,840088;295,410004
2022-12-04 17:00;2022-12-04 18:00;DE;2267,120117;304,859985
2022-12-04 16:00;2022-12-04 17:00;DK1;2503,520020;336,649994
2022-12-04 16:00;2022-12-04 17:00;DE;2583,620117;347,420013
2022-12-04 16:00;2022-12-04 17:00;DK2;2503,520020;336,649994
2022-12-04 16:00;2022-12-04 17:00;NO2;2503,520020;336,649994
2022-12-04 16:00;2022-12-04 17:00;SE3;2503,520020;336,649994
2022-12-04 16:00;2022-12-04 17:00;SE4;2503,520020;336,649994
2022-12-04 16:00;2022-12-04 17:00;SYSTEM;2397,780029;322,429993
2022-12-04 15:00;2022-12-04 16:00;SE3;2341,260010;314,829987
2022-12-04 15:00;2022-12-04 16:00;SYSTEM;2303,780029;309,790009
2022-12-04 15:00;2022-12-04 16:00;DK2;2341,260010;314,829987
2022-12-04 15:00;2022-12-04 16:00;SE4;2341,260010;314,829987
2022-12-04 15:00;2022-12-04 16:00;DK1;2341,260010;314,829987
2022-12-04 15:00;2022-12-04 16:00;NO2;2341,260010;314,829987
2022-12-04 15:00;2022-12-04 16:00;DE;2416,139893;324,899994
2022-12-04 14:00;2022-12-04 15:00;DK1;2218,929932;298,380005
2022-12-04 14:00;2022-12-04 15:00;DE;2292,250000;308,239990
2022-12-04 14:00;2022-12-04 15:00;DK2;2218,929932;298,380005
2022-12-04 14:00;2022-12-04 15:00;NO2;2218,929932;298,380005
2022-12-04 14:00;2022-12-04 15:00;SE3;2218,929932;298,380005
2022-12-04 14:00;2022-12-04 15:00;SE4;2218,929932;298,380005
2022-12-04 14:00;2022-12-04 15:00;SYSTEM;2225,169922;299,220001
2022-12-04 13:00;2022-12-04 14:00;SE3;2205,540039;296,579987
2022-12-04 13:00;2022-12-04 14:00;SYSTEM;2206,360107;296,690002
2022-12-04 13:00;2022-12-04 14:00;DK2;2205,540039;296,579987
2022-12-04 13:00;2022-12-04 14:00;SE4;2205,540039;296,579987
2022-12-04 13:00;2022-12-04 14:00;DK1;2205,540039;296,579987
2022-12-04 13:00;2022-12-04 14:00;NO2;2205,540039;296,579987
2022-12-04 13:00;2022-12-04 14:00;DE;2276,110107;306,070007
2022-12-04 12:00;2022-12-04 13:00;DK1;2188,510010;294,290009
2022-12-04 12:00;2022-12-04 13:00;DE;2242,350098;301,529999
2022-12-04 12:00;2022-12-04 13:00;DK2;2188,510010;294,290009
2022-12-04 12:00;2022-12-04 13:00;NO2;2172,820068;292,179993
2022-12-04 12:00;2022-12-04 13:00;SE3;2188,510010;294,290009
2022-12-04 12:00;2022-12-04 13:00;SE4;2188,510010;294,290009
2022-12-04 12:00;2022-12-04 13:00;SYSTEM;2175,419922;292,529999
2022-12-04 11:00;2022-12-04 12:00;SE3;2212,610107;297,529999
2022-12-04 11:00;2022-12-04 12:00;SYSTEM;2198,179932;295,589996
2022-12-04 11:00;2022-12-04 12:00;DK2;2212,610107;297,529999
2022-12-04 11:00;2022-12-04 12:00;SE4;2212,610107;297,529999
2022-12-04 11:00;2022-12-04 12:00;DK1;2212,610107;297,529999
2022-12-04 11:00;2022-12-04 12:00;NO2;2196,770020;295,399994
2022-12-04 11:00;2022-12-04 12:00;DE;2267,040039;304,850006
2022-12-04 10:00;2022-12-04 11:00;DK1;2225,100098;299,209991
2022-12-04 10:00;2022-12-04 11:00;DE;2279,830078;306,570007
2022-12-04 10:00;2022-12-04 11:00;DK2;2225,100098;299,209991
2022-12-04 10:00;2022-12-04 11:00;NO2;2209,179932;297,070007
2022-12-04 10:00;2022-12-04 11:00;SE3;2225,100098;299,209991
2022-12-04 10:00;2022-12-04 11:00;SE4;2225,100098;299,209991
2022-12-04 10:00;2022-12-04 11:00;SYSTEM;2207,550049;296,850006
2022-12-04 09:00;2022-12-04 10:00;SE3;2182,780029;293,519989
2022-12-04 09:00;2022-12-04 10:00;SYSTEM;2177,280029;292,779999
2022-12-04 09:00;2022-12-04 10:00;DK2;2182,780029;293,519989
2022-12-04 09:00;2022-12-04 10:00;SE4;2182,780029;293,519989
2022-12-04 09:00;2022-12-04 10:00;DK1;2182,780029;293,519989
2022-12-04 09:00;2022-12-04 10:00;NO2;2167,090088;291,410004
2022-12-04 09:00;2022-12-04 10:00;DE;2236,399902;300,730011
2022-12-04 08:00;2022-12-04 09:00;DK1;2096,300049;281,890015
2022-12-04 08:00;2022-12-04 09:00;DE;2147,909912;288,829987
2022-12-04 08:00;2022-12-04 09:00;DK2;2096,300049;281,890015
2022-12-04 08:00;2022-12-04 09:00;NO2;2081,280029;279,869995
2022-12-04 08:00;2022-12-04 09:00;SE3;2096,300049;281,890015
2022-12-04 08:00;2022-12-04 09:00;SE4;2096,300049;281,890015
2022-12-04 08:00;2022-12-04 09:00;SYSTEM;2096,590088;281,929993
2022-12-04 07:00;2022-12-04 08:00;SE3;1898,560059;255,300003
2022-12-04 07:00;2022-12-04 08:00;SYSTEM;1881,979980;253,070007
2022-12-04 07:00;2022-12-04 08:00;DK2;1898,560059;255,300003
2022-12-04 07:00;2022-12-04 08:00;SE4;1898,560059;255,300003
2022-12-04 07:00;2022-12-04 08:00;DK1;1898,560059;255,300003
2022-12-04 07:00;2022-12-04 08:00;NO2;1898,560059;255,300003
2022-12-04 07:00;2022-12-04 08:00;DE;1898,560059;255,300003
2022-12-04 06:00;2022-12-04 07:00;DK1;1627,569946;218,860001
2022-12-04 06:00;2022-12-04 07:00;DE;1627,569946;218,860001
2022-12-04 06:00;2022-12-04 07:00;DK2;1663,640015;223,710007
2022-12-04 06:00;2022-12-04 07:00;NO2;1663,640015;223,710007
2022-12-04 06:00;2022-12-04 07:00;SE3;1663,640015;223,710007
2022-12-04 06:00;2022-12-04 07:00;SE4;1663,640015;223,710007
2022-12-04 06:00;2022-12-04 07:00;SYSTEM;1605,329956;215,869995
2022-12-04 05:00;2022-12-04 06:00;SE3;1575,810059;211,899994
2022-12-04 05:00;2022-12-04 06:00;SYSTEM;1558,410034;209,559998
2022-12-04 05:00;2022-12-04 06:00;DK2;1575,810059;211,899994
2022-12-04 05:00;2022-12-04 06:00;SE4;1575,810059;211,899994
2022-12-04 05:00;2022-12-04 06:00;DK1;1575,369995;211,839996
2022-12-04 05:00;2022-12-04 06:00;NO2;1575,810059;211,899994
2022-12-04 05:00;2022-12-04 06:00;DE;1575,369995;211,839996
2022-12-04 04:00;2022-12-04 05:00;DK1;1584,589966;213,080002
2022-12-04 04:00;2022-12-04 05:00;DE;1584,589966;213,080002
2022-12-04 04:00;2022-12-04 05:00;DK2;1588,829956;213,649994
2022-12-04 04:00;2022-12-04 05:00;NO2;1588,829956;213,649994
2022-12-04 04:00;2022-12-04 05:00;SE3;1588,829956;213,649994
2022-12-04 04:00;2022-12-04 05:00;SE4;1588,829956;213,649994
2022-12-04 04:00;2022-12-04 05:00;SYSTEM;1584,069946;213,009995
2022-12-04 03:00;2022-12-04 04:00;SE3;1557,290039;209,410004
2022-12-04 03:00;2022-12-04 04:00;SYSTEM;1540,189941;207,110001
2022-12-04 03:00;2022-12-04 04:00;DK2;1557,290039;209,410004
2022-12-04 03:00;2022-12-04 04:00;SE4;1557,290039;209,410004
2022-12-04 03:00;2022-12-04 04:00;DK1;1550,680054;208,520004
2022-12-04 03:00;2022-12-04 04:00;NO2;1557,290039;209,410004
2022-12-04 03:00;2022-12-04 04:00;DE;1550,680054;208,520004
2022-12-04 02:00;2022-12-04 03:00;DK1;1552,829956;208,809998
2022-12-04 02:00;2022-12-04 03:00;DE;1552,829956;208,809998
2022-12-04 02:00;2022-12-04 03:00;DK2;1566,810059;210,690002
2022-12-04 02:00;2022-12-04 03:00;NO2;1566,810059;210,690002
2022-12-04 02:00;2022-12-04 03:00;SE3;1566,810059;210,690002
2022-12-04 02:00;2022-12-04 03:00;SE4;1566,810059;210,690002
2022-12-04 02:00;2022-12-04 03:00;SYSTEM;1539,599976;207,029999
2022-12-04 01:00;2022-12-04 02:00;SE3;1719,260010;231,190002
2022-12-04 01:00;2022-12-04 02:00;SYSTEM;1662,520020;223,559998
2022-12-04 01:00;2022-12-04 02:00;DK2;1719,260010;231,190002
2022-12-04 01:00;2022-12-04 02:00;SE4;1719,260010;231,190002
2022-12-04 01:00;2022-12-04 02:00;DK1;1719,260010;231,190002
2022-12-04 01:00;2022-12-04 02:00;NO2;1719,260010;231,190002
2022-12-04 01:00;2022-12-04 02:00;DE;1719,260010;231,190002
2022-12-04 00:00;2022-12-04 01:00;DK1;1635,449951;219,919998
2022-12-04 00:00;2022-12-04 01:00;DE;1635,449951;219,919998
2022-12-04 00:00;2022-12-04 01:00;DK2;1635,449951;219,919998
2022-12-04 00:00;2022-12-04 01:00;NO2;1635,449951;219,919998
2022-12-04 00:00;2022-12-04 01:00;SE3;1635,449951;219,919998
2022-12-04 00:00;2022-12-04 01:00;SE4;1635,449951;219,919998
2022-12-04 00:00;2022-12-04 01:00;SYSTEM;1598,859985;215,000000
2022-12-03 23:00;2022-12-04 00:00;SE3;1715,619995;230,699997
2022-12-03 23:00;2022-12-04 00:00;SYSTEM;1670,849976;224,679993
2022-12-03 23:00;2022-12-04 00:00;DK2;1715,619995;230,699997
2022-12-03 23:00;2022-12-04 00:00;SE4;1715,619995;230,699997
2022-12-03 23:00;2022-12-04 00:00;DK1;1715,619995;230,699997
2022-12-03 23:00;2022-12-04 00:00;NO2;1715,619995;230,699997
2022-12-03 23:00;2022-12-04 00:00;DE;1715,619995;230,699997
2022-12-03 22:00;2022-12-03 23:00;DK1;1794,300049;241,270004
2022-12-03 22:00;2022-12-03 23:00;DE;1818,250000;244,490005
2022-12-03 22:00;2022-12-03 23:00;DK2;1794,300049;241,270004
2022-12-03 22:00;2022-12-03 23:00;NO2;1794,300049;241,270004
2022-12-03 22:00;2022-12-03 23:00;SE3;1794,300049;241,270004
2022-12-03 22:00;2022-12-03 23:00;SE4;1794,300049;241,270004
2022-12-03 22:00;2022-12-03 23:00;SYSTEM;1772,729980;238,369995
2022-12-03 21:00;2022-12-03 22:00;SE3;1911,800049;257,070007
2022-12-03 21:00;2022-12-03 22:00;SYSTEM;1882,800049;253,169998
2022-12-03 21:00;2022-12-03 22:00;DK2;1911,800049;257,070007
2022-12-03 21:00;2022-12-03 22:00;SE4;1911,800049;257,070007
2022-12-03 21:00;2022-12-03 22:00;DK1;1911,800049;257,070007
2022-12-03 21:00;2022-12-03 22:00;NO2;1911,800049;257,070007
2022-12-03 21:00;2022-12-03 22:00;DE;2072,659912;278,700012
2022-12-03 20:00;2022-12-03 21:00;DK1;1957,239990;263,179993
2022-12-03 20:00;2022-12-03 21:00;DE;2155,959961;289,899994
2022-12-03 20:00;2022-12-03 21:00;DK2;1957,239990;263,179993
2022-12-03 20:00;2022-12-03 21:00;NO2;1957,239990;263,179993
2022-12-03 20:00;2022-12-03 21:00;SE3;1957,239990;263,179993
2022-12-03 20:00;2022-12-03 21:00;SE4;1957,239990;263,179993
2022-12-03 20:00;2022-12-03 21:00;SYSTEM;1970,260010;264,929993
2022-12-03 19:00;2022-12-03 20:00;SE3;1967,579956;264,570007
2022-12-03 19:00;2022-12-03 20:00;SYSTEM;1947,349976;261,850006
2022-12-03 19:00;2022-12-03 20:00;DK2;1967,579956;264,570007
2022-12-03 19:00;2022-12-03 20:00;SE4;1967,579956;264,570007
2022-12-03 19:00;2022-12-03 20:00;DK1;1967,579956;264,570007
2022-12-03 19:00;2022-12-03 20:00;NO2;1967,579956;264,570007
2022-12-03 19:00;2022-12-03 20:00;DE;2160,790039;290,549988
2022-12-03 18:00;2022-12-03 19:00;DK1;2045,520020;275,049988
2022-12-03 18:00;2022-12-03 19:00;DE;2318,379883;311,739990
2022-12-03 18:00;2022-12-03 19:00;DK2;2045,520020;275,049988
2022-12-03 18:00;2022-12-03 19:00;NO2;2045,520020;275,049988
2022-12-03 18:00;2022-12-03 19:00;SE3;2045,520020;275,049988
2022-12-03 18:00;2022-12-03 19:00;SE4;2045,520020;275,049988
2022-12-03 18:00;2022-12-03 19:00;SYSTEM;2062,550049;277,339996
2022-12-03 17:00;2022-12-03 18:00;SE3;2186,669922;294,029999
2022-12-03 17:00;2022-12-03 18:00;SYSTEM;2215,600098;297,920013
2022-12-03 17:00;2022-12-03 18:00;DK2;2186,669922;294,029999
2022-12-03 17:00;2022-12-03 18:00;SE4;2186,669922;294,029999
2022-12-03 17:00;2022-12-03 18:00;DK1;2186,669922;294,029999
2022-12-03 17:00;2022-12-03 18:00;NO2;2186,669922;294,029999
2022-12-03 17:00;2022-12-03 18:00;DE;2551,600098;343,100006
2022-12-03 16:00;2022-12-03 17:00;DK1;2252,340088;302,859985
2022-12-03 16:00;2022-12-03 17:00;DE;2667,840088;358,730011
2022-12-03 16:00;2022-12-03 17:00;DK2;2252,340088;302,859985
2022-12-03 16:00;2022-12-03 17:00;NO2;2252,340088;302,859985
2022-12-03 16:00;2022-12-03 17:00;SE3;2252,340088;302,859985
2022-12-03 16:00;2022-12-03 17:00;SE4;2252,340088;302,859985
2022-12-03 16:00;2022-12-03 17:00;SYSTEM;2253,679932;303,040009
2022-12-03 15:00;2022-12-03 16:00;SE3;2230,850098;299,970001
2022-12-03 15:00;2022-12-03 16:00;SYSTEM;2253,600098;303,029999
2022-12-03 15:00;2022-12-03 16:00;DK2;2230,850098;299,970001
2022-12-03 15:00;2022-12-03 16:00;SE4;2230,850098;299,970001
2022-12-03 15:00;2022-12-03 16:00;DK1;2230,850098;299,970001
2022-12-03 15:00;2022-12-03 16:00;NO2;2230,850098;299,970001
2022-12-03 15:00;2022-12-03 16:00;DE;2461,020020;330,920013
2022-12-03 14:00;2022-12-03 15:00;DK1;2172,689941;292,149994
2022-12-03 14:00;2022-12-03 15:00;DE;2349,389893;315,910004
2022-12-03 14:00;2022-12-03 15:00;DK2;2172,689941;292,149994
2022-12-03 14:00;2022-12-03 15:00;NO2;2172,689941;292,149994
2022-12-03 14:00;2022-12-03 15:00;SE3;2172,689941;292,149994
2022-12-03 14:00;2022-12-03 15:00;SE4;2172,689941;292,149994
2022-12-03 14:00;2022-12-03 15:00;SYSTEM;2186,669922;294,029999
2022-12-03 13:00;2022-12-03 14:00;SE3;2080,620117;279,769989
2022-12-03 13:00;2022-12-03 14:00;SYSTEM;2135,580078;287,160004
2022-12-03 13:00;2022-12-03 14:00;DK2;2080,620117;279,769989
2022-12-03 13:00;2022-12-03 14:00;SE4;2080,620117;279,769989
2022-12-03 13:00;2022-12-03 14:00;DK1;2080,620117;279,769989
